DATETIME,MAC,RSSI
"2018-03-16 17:05:47.872","E9:0D:4A:6D:31:59",-68
"2018-03-16 17:05:47.874","E9:0D:4A:6D:31:59",-68
"2018-03-16 17:05:47.877","EC:8F:47:27:6C:DE",-63
"2018-03-16 17:05:47.881","EC:8F:47:27:6C:DE",-63
"2018-03-16 17:05:47.893","C8:2F:80:DA:26:94",-65
"2018-03-16 17:05:47.895","C8:2F:80:DA:26:94",-65
"2018-03-16 17:05:47.897","46:B4:1F:46:95:66",-82
"2018-03-16 17:05:47.899","46:B4:1F:46:95:66",-83
"2018-03-16 17:05:47.903","F1:4E:55:EA:ED:A4",-63
"2018-03-16 17:05:47.916","F1:4E:55:EA:ED:A4",-63
"2018-03-16 17:05:47.918","D9:86:6F:AF:E8:90",-68
"2018-03-16 17:05:47.920","D9:86:6F:AF:E8:90",-68
"2018-03-16 17:05:47.928","76:3F:BE:C1:44:D9",-81
"2018-03-16 17:05:47.930","76:3F:BE:C1:44:D9",-81
"2018-03-16 17:05:47.935","CB:3C:59:5F:87:FB",-66
"2018-03-16 17:05:47.937","CB:3C:59:5F:87:FB",-66
"2018-03-16 17:05:48.139","4B:F7:FA:A9:DF:E3",-88
"2018-03-16 17:05:48.148","4B:F7:FA:A9:DF:E3",-89
"2018-03-16 17:05:48.149","75:33:23:D6:E1:5E",-98
"2018-03-16 17:05:48.158","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:48.163","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:48.165","46:B4:1F:46:95:66",-83
"2018-03-16 17:05:48.170","46:B4:1F:46:95:66",-83
"2018-03-16 17:05:48.175","E5:3B:3A:53:DF:6C",-65
"2018-03-16 17:05:48.191","E5:3B:3A:53:DF:6C",-64
"2018-03-16 17:05:48.192","DC:94:C8:A9:D0:B6",-64
"2018-03-16 17:05:48.195","DC:94:C8:A9:D0:B6",-63
"2018-03-16 17:05:48.211","C2:57:36:E6:71:6E",-71
"2018-03-16 17:05:48.228","C2:57:36:E6:71:6E",-71
"2018-03-16 17:05:48.230","1D:35:DA:3F:51:F6",-70
"2018-03-16 17:05:48.444","1D:35:DA:3F:51:F6",-55
"2018-03-16 17:05:48.451","C1:96:24:5B:EB:97",-60
"2018-03-16 17:05:48.474","C1:96:24:5B:EB:97",-60
"2018-03-16 17:05:48.478","FD:99:D9:69:5D:BC",-68
"2018-03-16 17:05:48.480","FD:99:D9:69:5D:BC",-68
"2018-03-16 17:05:48.483","76:3F:BE:C1:44:D9",-84
"2018-03-16 17:05:48.486","E9:0D:4A:6D:31:59",-63
"2018-03-16 17:05:48.494","E9:0D:4A:6D:31:59",-63
"2018-03-16 17:05:48.496","EC:8F:47:27:6C:DE",-66
"2018-03-16 17:05:48.500","EC:8F:47:27:6C:DE",-65
"2018-03-16 17:05:48.504","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:48.508","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:48.511","4B:F7:FA:A9:DF:E3",-102
"2018-03-16 17:05:48.516","F1:4E:55:EA:ED:A4",-65
"2018-03-16 17:05:48.526","F1:4E:55:EA:ED:A4",-65
"2018-03-16 17:05:48.533","D9:86:6F:AF:E8:90",-66
"2018-03-16 17:05:48.536","D9:86:6F:AF:E8:90",-66
"2018-03-16 17:05:48.748","D9:86:6F:AF:E8:90",-67
"2018-03-16 17:05:48.749","D9:86:6F:AF:E8:90",-66
"2018-03-16 17:05:48.750","CB:3C:59:5F:87:FB",-65
"2018-03-16 17:05:48.753","CB:3C:59:5F:87:FB",-65
"2018-03-16 17:05:48.761","1D:35:DA:3F:51:F6",-63
"2018-03-16 17:05:48.775","78:4F:43:78:44:5D",-101
"2018-03-16 17:05:48.779","5F:17:B5:B3:51:A4",-102
"2018-03-16 17:05:48.783","E8:FA:0D:3C:01:82",-61
"2018-03-16 17:05:48.795","E8:FA:0D:3C:01:82",-61
"2018-03-16 17:05:48.799","E5:3B:3A:53:DF:6C",-74
"2018-03-16 17:05:48.801","E5:3B:3A:53:DF:6C",-77
"2018-03-16 17:05:48.803","DC:94:C8:A9:D0:B6",-69
"2018-03-16 17:05:48.828","DC:94:C8:A9:D0:B6",-70
"2018-03-16 17:05:48.829","C2:57:36:E6:71:6E",-69
"2018-03-16 17:05:48.832","C2:57:36:E6:71:6E",-70
"2018-03-16 17:05:48.843","CB:3C:59:5F:87:FB",-63
"2018-03-16 17:05:48.860","CB:3C:59:5F:87:FB",-63
"2018-03-16 17:05:48.865","C1:96:24:5B:EB:97",-68
"2018-03-16 17:05:48.869","C1:96:24:5B:EB:97",-68
"2018-03-16 17:05:48.872","61:B8:47:F5:59:8C",-101
"2018-03-16 17:05:48.874","1D:35:DA:3F:51:F6",-66
"2018-03-16 17:05:48.876","4B:F7:FA:A9:DF:E3",-93
"2018-03-16 17:05:48.878","4B:F7:FA:A9:DF:E3",-93
"2018-03-16 17:05:48.882","75:33:23:D6:E1:5E",-101
"2018-03-16 17:05:48.885","FD:99:D9:69:5D:BC",-70
"2018-03-16 17:05:48.891","FD:99:D9:69:5D:BC",-70
"2018-03-16 17:05:48.893","98:9E:63:42:70:FD",-102
"2018-03-16 17:05:48.900","E9:0D:4A:6D:31:59",-68
"2018-03-16 17:05:48.908","E9:0D:4A:6D:31:59",-68
"2018-03-16 17:05:48.911","EC:8F:47:27:6C:DE",-71
"2018-03-16 17:05:48.911","EC:8F:47:27:6C:DE",-71
"2018-03-16 17:05:48.915","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:48.932","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:48.933","7E:2E:AA:0F:02:3A",-101
"2018-03-16 17:05:48.936","F1:4E:55:EA:ED:A4",-68
"2018-03-16 17:05:48.940","F1:4E:55:EA:ED:A4",-68
"2018-03-16 17:05:49.139","F1:4E:55:EA:ED:A4",-64
"2018-03-16 17:05:49.149","F1:4E:55:EA:ED:A4",-64
"2018-03-16 17:05:49.152","78:4F:43:78:44:5D",-103
"2018-03-16 17:05:49.153","D9:86:6F:AF:E8:90",-67
