DATETIME,MAC,RSSI
"2018-03-07 16:49:45.933","FD:99:D9:69:5D:BC",-64
"2018-03-07 16:49:45.956","E8:FA:0D:3C:01:82",-68
"2018-03-07 16:49:45.978","DC:94:C8:A9:D0:B6",-68
"2018-03-07 16:49:45.982","F8:77:B8:B9:2D:74",-98
"2018-03-07 16:49:45.987","01:03:AD:B6:F5:B6",-72
"2018-03-07 16:49:45.991","C2:57:36:E6:71:6E",-62
"2018-03-07 16:49:46.004","C2:57:36:E6:71:6E",-62
"2018-03-07 16:49:46.005","E5:3B:3A:53:DF:6C",-65
"2018-03-07 16:49:46.007","E5:3B:3A:53:DF:6C",-65
"2018-03-07 16:49:46.227","EC:8F:47:27:6C:DE",-65
"2018-03-07 16:49:46.249","EC:8F:47:27:6C:DE",-65
"2018-03-07 16:49:46.250","CB:3C:59:5F:87:FB",-65
"2018-03-07 16:49:46.251","CB:3C:59:5F:87:FB",-65
"2018-03-07 16:49:46.291","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:46.293","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:46.295","F8:77:B8:B9:2D:74",-93
"2018-03-07 16:49:46.514","01:03:AD:B6:F5:B6",-58
"2018-03-07 16:49:46.521","E9:0D:4A:6D:31:59",-61
"2018-03-07 16:49:46.561","E9:0D:4A:6D:31:59",-61
"2018-03-07 16:49:46.563","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:46.565","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:46.577","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:49:46.580","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:49:46.582","FD:99:D9:69:5D:BC",-63
"2018-03-07 16:49:46.587","FD:99:D9:69:5D:BC",-63
"2018-03-07 16:49:46.589","F1:4E:55:EA:ED:A4",-62
"2018-03-07 16:49:46.595","F1:4E:55:EA:ED:A4",-62
"2018-03-07 16:49:46.598","DC:94:C8:A9:D0:B6",-61
"2018-03-07 16:49:46.601","DC:94:C8:A9:D0:B6",-62
"2018-03-07 16:49:46.605","C2:57:36:E6:71:6E",-60
"2018-03-07 16:49:46.614","C2:57:36:E6:71:6E",-60
"2018-03-07 16:49:46.828","C2:57:36:E6:71:6E",-62
"2018-03-07 16:49:46.829","C2:57:36:E6:71:6E",-62
"2018-03-07 16:49:46.830","E5:3B:3A:53:DF:6C",-64
"2018-03-07 16:49:46.830","E5:3B:3A:53:DF:6C",-64
"2018-03-07 16:49:46.831","01:03:AD:B6:F5:B6",-71
"2018-03-07 16:49:46.834","75:33:23:D6:E1:5E",-99
"2018-03-07 16:49:46.849","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:46.866","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:46.869","CB:3C:59:5F:87:FB",-63
"2018-03-07 16:49:46.871","CB:3C:59:5F:87:FB",-63
"2018-03-07 16:49:46.904","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:46.910","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:47.147","E9:0D:4A:6D:31:59",-63
"2018-03-07 16:49:47.150","E9:0D:4A:6D:31:59",-63
"2018-03-07 16:49:47.151","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:47.151","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:47.151","01:03:AD:B6:F5:B6",-57
"2018-03-07 16:49:47.161","68:64:4B:39:4B:0F",-98
"2018-03-07 16:49:47.174","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:47.194","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:47.196","FD:99:D9:69:5D:BC",-68
"2018-03-07 16:49:47.200","DC:94:C8:A9:D0:B6",-63
"2018-03-07 16:49:47.208","DC:94:C8:A9:D0:B6",-63
"2018-03-07 16:49:47.212","F1:4E:55:EA:ED:A4",-64
"2018-03-07 16:49:47.214","F1:4E:55:EA:ED:A4",-64
"2018-03-07 16:49:47.411","F1:4E:55:EA:ED:A4",-62
"2018-03-07 16:49:47.427","F1:4E:55:EA:ED:A4",-62
"2018-03-07 16:49:47.433","E5:3B:3A:53:DF:6C",-60
"2018-03-07 16:49:47.435","C2:57:36:E6:71:6E",-60
"2018-03-07 16:49:47.458","C2:57:36:E6:71:6E",-60
"2018-03-07 16:49:47.460","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:47.512","CB:3C:59:5F:87:FB",-63
"2018-03-07 16:49:47.522","CB:3C:59:5F:87:FB",-63
"2018-03-07 16:49:47.524","D9:86:6F:AF:E8:90",-67
"2018-03-07 16:49:47.526","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:47.531","68:64:4B:39:4B:0F",-103
"2018-03-07 16:49:47.533","F8:77:B8:B9:2D:74",-96
"2018-03-07 16:49:47.535","5C:2C:F2:C4:6F:92",-103
"2018-03-07 16:49:47.543","E9:0D:4A:6D:31:59",-62
"2018-03-07 16:49:47.554","E9:0D:4A:6D:31:59",-62
"2018-03-07 16:49:47.556","C1:96:24:5B:EB:97",-63
"2018-03-07 16:49:47.560","C1:96:24:5B:EB:97",-63
"2018-03-07 16:49:47.562","01:03:AD:B6:F5:B6",-72
"2018-03-07 16:49:47.586","C8:2F:80:DA:26:94",-64
"2018-03-07 16:49:47.598","C8:2F:80:DA:26:94",-64
"2018-03-07 16:49:47.816","FD:99:D9:69:5D:BC",-68
"2018-03-07 16:49:47.818","FD:99:D9:69:5D:BC",-68
"2018-03-07 16:49:47.818","E8:FA:0D:3C:01:82",-61
"2018-03-07 16:49:47.819","E8:FA:0D:3C:01:82",-61
"2018-03-07 16:49:47.820","F1:4E:55:EA:ED:A4",-65
"2018-03-07 16:49:47.835","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:47.841","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:47.846","C2:57:36:E6:71:6E",-69
"2018-03-07 16:49:47.847","C2:57:36:E6:71:6E",-69
"2018-03-07 16:49:47.868","EC:8F:47:27:6C:DE",-65
"2018-03-07 16:49:47.896","68:64:4B:39:4B:0F",-96
"2018-03-07 16:49:48.134","CB:3C:59:5F:87:FB",-60
"2018-03-07 16:49:48.136","CB:3C:59:5F:87:FB",-60
"2018-03-07 16:49:48.137","D9:86:6F:AF:E8:90",-63
"2018-03-07 16:49:48.137","D9:86:6F:AF:E8:90",-63
"2018-03-07 16:49:48.147","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:48.152","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:48.154","E9:0D:4A:6D:31:59",-61
"2018-03-07 16:49:48.156","E9:0D:4A:6D:31:59",-61
"2018-03-07 16:49:48.176","C1:96:24:5B:EB:97",-56
"2018-03-07 16:49:48.188","C1:96:24:5B:EB:97",-56
"2018-03-07 16:49:48.189","01:03:AD:B6:F5:B6",-58
"2018-03-07 16:49:48.409","01:03:AD:B6:F5:B6",-68
"2018-03-07 16:49:48.422","FD:99:D9:69:5D:BC",-63
"2018-03-07 16:49:48.432","FD:99:D9:69:5D:BC",-63
"2018-03-07 16:49:48.439","F1:4E:55:EA:ED:A4",-64
"2018-03-07 16:49:48.445","68:64:4B:39:4B:0F",-102
"2018-03-07 16:49:48.455","E5:3B:3A:53:DF:6C",-64
"2018-03-07 16:49:48.460","75:33:23:D6:E1:5E",-101
"2018-03-07 16:49:48.463","C2:57:36:E6:71:6E",-62
"2018-03-07 16:49:48.473","C2:57:36:E6:71:6E",-62
"2018-03-07 16:49:48.476","C8:2F:80:DA:26:94",-64
"2018-03-07 16:49:48.715","01:03:AD:B6:F5:B6",-55
"2018-03-07 16:49:48.729","CB:3C:59:5F:87:FB",-65
