DATETIME,MAC,RSSI
"2018-03-07 16:44:00.114","E9:0D:4A:6D:31:59",-60
"2018-03-07 16:44:00.138","E9:0D:4A:6D:31:59",-60
"2018-03-07 16:44:00.140","C1:96:24:5B:EB:97",-58
"2018-03-07 16:44:00.142","C1:96:24:5B:EB:97",-58
"2018-03-07 16:44:00.145","01:03:AD:B6:F5:B6",-69
"2018-03-07 16:44:00.146","3C:15:C2:C7:F7:27",-101
"2018-03-07 16:44:00.149","68:64:4B:39:4B:0F",-99
"2018-03-07 16:44:00.156","E8:FA:0D:3C:01:82",-60
"2018-03-07 16:44:00.157","E8:FA:0D:3C:01:82",-60
"2018-03-07 16:44:00.380","FD:99:D9:69:5D:BC",-60
"2018-03-07 16:44:00.398","FD:99:D9:69:5D:BC",-60
"2018-03-07 16:44:00.404","DC:94:C8:A9:D0:B6",-60
"2018-03-07 16:44:00.408","DC:94:C8:A9:D0:B6",-60
"2018-03-07 16:44:00.409","04:52:C7:F0:EF:CB",-88
"2018-03-07 16:44:00.409","C2:57:36:E6:71:6E",-60
"2018-03-07 16:44:00.410","C2:57:36:E6:71:6E",-60
"2018-03-07 16:44:00.427","F1:4E:55:EA:ED:A4",-63
"2018-03-07 16:44:00.438","F1:4E:55:EA:ED:A4",-63
"2018-03-07 16:44:00.441","C8:2F:80:DA:26:94",-63
"2018-03-07 16:44:00.442","C8:2F:80:DA:26:94",-62
"2018-03-07 16:44:00.452","01:03:AD:B6:F5:B6",-57
"2018-03-07 16:44:00.972","01:03:AD:B6:F5:B6",-59
"2018-03-07 16:44:00.976","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:44:01.002","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:44:01.004","DC:94:C8:A9:D0:B6",-58
"2018-03-07 16:44:01.007","DC:94:C8:A9:D0:B6",-58
"2018-03-07 16:44:01.009","FD:99:D9:69:5D:BC",-59
"2018-03-07 16:44:01.016","FD:99:D9:69:5D:BC",-59
"2018-03-07 16:44:01.019","C2:57:36:E6:71:6E",-58
"2018-03-07 16:44:01.021","C2:57:36:E6:71:6E",-58
"2018-03-07 16:44:01.058","F1:4E:55:EA:ED:A4",-60
"2018-03-07 16:44:01.058","F1:4E:55:EA:ED:A4",-60
"2018-03-07 16:44:01.059","C8:2F:80:DA:26:94",-58
"2018-03-07 16:44:01.059","C8:2F:80:DA:26:94",-58
"2018-03-07 16:44:01.276","F1:4E:55:EA:ED:A4",-60
"2018-03-07 16:44:01.276","DC:94:C8:A9:D0:B6",-68
"2018-03-07 16:44:01.277","E5:3B:3A:53:DF:6C",-59
"2018-03-07 16:44:01.283","01:03:AD:B6:F5:B6",-70
"2018-03-07 16:44:01.287","F8:77:B8:B9:2D:74",-98
"2018-03-07 16:44:01.319","CB:3C:59:5F:87:FB",-59
"2018-03-07 16:44:01.338","CB:3C:59:5F:87:FB",-58
"2018-03-07 16:44:01.341","EC:8F:47:27:6C:DE",-61
"2018-03-07 16:44:01.343","EC:8F:47:27:6C:DE",-61
"2018-03-07 16:44:01.344","E9:0D:4A:6D:31:59",-60
"2018-03-07 16:44:01.348","E9:0D:4A:6D:31:59",-60
"2018-03-07 16:44:01.568","C1:96:24:5B:EB:97",-57
"2018-03-07 16:44:01.589","C1:96:24:5B:EB:97",-57
"2018-03-07 16:44:01.591","E8:FA:0D:3C:01:82",-60
"2018-03-07 16:44:01.596","E8:FA:0D:3C:01:82",-60
"2018-03-07 16:44:01.597","D9:86:6F:AF:E8:90",-60
"2018-03-07 16:44:01.599","D9:86:6F:AF:E8:90",-60
"2018-03-07 16:44:01.601","01:03:AD:B6:F5:B6",-57
"2018-03-07 16:44:01.605","F8:77:B8:B9:2D:74",-95
"2018-03-07 16:44:01.611","78:4F:43:78:44:5D",-100
"2018-03-07 16:44:01.615","FD:99:D9:69:5D:BC",-60
"2018-03-07 16:44:01.617","FD:99:D9:69:5D:BC",-60
"2018-03-07 16:44:01.622","68:64:4B:39:4B:0F",-97
"2018-03-07 16:44:01.627","61:BD:B8:45:93:20",-102
"2018-03-07 16:44:01.632","C2:57:36:E6:71:6E",-60
"2018-03-07 16:44:01.659","C2:57:36:E6:71:6E",-60
"2018-03-07 16:44:01.877","C8:2F:80:DA:26:94",-58
"2018-03-07 16:44:01.878","F1:4E:55:EA:ED:A4",-60
"2018-03-07 16:44:01.892","E5:3B:3A:53:DF:6C",-57
"2018-03-07 16:44:01.902","01:03:AD:B6:F5:B6",-58
"2018-03-07 16:44:01.930","CB:3C:59:5F:87:FB",-56
"2018-03-07 16:44:01.935","CB:3C:59:5F:87:FB",-56
"2018-03-07 16:44:01.938","75:33:23:D6:E1:5E",-96
"2018-03-07 16:44:01.952","E9:0D:4A:6D:31:59",-58
"2018-03-07 16:44:01.954","E9:0D:4A:6D:31:59",-58
"2018-03-07 16:44:01.957","EC:8F:47:27:6C:DE",-57
"2018-03-07 16:44:01.957","EC:8F:47:27:6C:DE",-57
"2018-03-07 16:44:02.173","68:64:4B:39:4B:0F",-98
"2018-03-07 16:44:02.177","C1:96:24:5B:EB:97",-58
"2018-03-07 16:44:02.200","C1:96:24:5B:EB:97",-58
"2018-03-07 16:44:02.202","D9:86:6F:AF:E8:90",-62
"2018-03-07 16:44:02.205","D9:86:6F:AF:E8:90",-62
"2018-03-07 16:44:02.209","E8:FA:0D:3C:01:82",-60
"2018-03-07 16:44:02.213","E8:FA:0D:3C:01:82",-60
"2018-03-07 16:44:02.219","F8:77:B8:B9:2D:74",-97
"2018-03-07 16:44:02.219","01:03:AD:B6:F5:B6",-70
"2018-03-07 16:44:02.229","E9:0D:4A:6D:31:59",-60
"2018-03-07 16:44:02.242","C2:57:36:E6:71:6E",-62
"2018-03-07 16:44:02.259","C2:57:36:E6:71:6E",-62
"2018-03-07 16:44:02.499","F1:4E:55:EA:ED:A4",-63
"2018-03-07 16:44:02.499","F1:4E:55:EA:ED:A4",-63
"2018-03-07 16:44:02.500","C8:2F:80:DA:26:94",-62
"2018-03-07 16:44:02.500","C8:2F:80:DA:26:94",-62
"2018-03-07 16:44:02.512","DC:94:C8:A9:D0:B6",-58
"2018-03-07 16:44:02.544","DC:94:C8:A9:D0:B6",-58
"2018-03-07 16:44:02.547","01:03:AD:B6:F5:B6",-57
"2018-03-07 16:44:02.551","CB:3C:59:5F:87:FB",-56
"2018-03-07 16:44:02.570","CB:3C:59:5F:87:FB",-56
"2018-03-07 16:44:02.574","EC:8F:47:27:6C:DE",-57
"2018-03-07 16:44:02.574","EC:8F:47:27:6C:DE",-57
"2018-03-07 16:44:02.588","C1:96:24:5B:EB:97",-55
"2018-03-07 16:44:02.608","C1:96:24:5B:EB:97",-55
"2018-03-07 16:44:02.840","E8:FA:0D:3C:01:82",-60
"2018-03-07 16:44:02.841","E8:FA:0D:3C:01:82",-60
"2018-03-07 16:44:02.842","D9:86:6F:AF:E8:90",-62
"2018-03-07 16:44:02.842","D9:86:6F:AF:E8:90",-62
"2018-03-07 16:44:02.843","F8:77:B8:B9:2D:74",-98
"2018-03-07 16:44:02.844","FD:99:D9:69:5D:BC",-59
"2018-03-07 16:44:02.853","FD:99:D9:69:5D:BC",-59
"2018-03-07 16:44:02.857","E9:0D:4A:6D:31:59",-60
"2018-03-07 16:44:02.858","E9:0D:4A:6D:31:59",-60
"2018-03-07 16:44:02.860","75:33:23:D6:E1:5E",-101
"2018-03-07 16:44:02.863","C2:57:36:E6:71:6E",-62
"2018-03-07 16:44:02.892","F1:4E:55:EA:ED:A4",-59
"2018-03-07 16:44:02.896","F1:4E:55:EA:ED:A4",-59
"2018-03-07 16:44:02.898","68:64:4B:39:4B:0F",-101
"2018-03-07 16:44:02.900","68:64:4B:39:4B:0F",-99
"2018-03-07 16:44:02.906","C8:2F:80:DA:26:94",-61
"2018-03-07 16:44:02.908","C8:2F:80:DA:26:94",-61
"2018-03-07 16:44:03.122","F1:4E:55:EA:ED:A4",-63
"2018-03-07 16:44:03.131","DC:94:C8:A9:D0:B6",-60
"2018-03-07 16:44:03.132","C2:57:36:E6:71:6E",-60
"2018-03-07 16:44:03.164","C2:57:36:E6:71:6E",-60
"2018-03-07 16:44:03.168","04:52:C7:F0:EF:CB",-92
"2018-03-07 16:44:03.170","04:52:C7:F0:EF:CB",-92
"2018-03-07 16:44:03.172","7E:1E:19:86:C8:52",-103
"2018-03-07 16:44:03.175","CB:3C:59:5F:87:FB",-57
"2018-03-07 16:44:03.176","01:03:AD:B6:F5:B6",-53
"2018-03-07 16:44:03.190","EC:8F:47:27:6C:DE",-59
"2018-03-07 16:44:03.195","EC:8F:47:27:6C:DE",-59
"2018-03-07 16:44:03.195","C1:96:24:5B:EB:97",-57
"2018-03-07 16:44:03.452","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:44:03.452","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:44:03.453","D9:86:6F:AF:E8:90",-58
"2018-03-07 16:44:03.453","D9:86:6F:AF:E8:90",-58
"2018-03-07 16:44:03.458","E9:0D:4A:6D:31:59",-58
"2018-03-07 16:44:03.491","E9:0D:4A:6D:31:59",-58
"2018-03-07 16:44:03.494","01:03:AD:B6:F5:B6",-57
"2018-03-07 16:44:03.505","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:44:03.512","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:44:03.724","C8:2F:80:DA:26:94",-60
"2018-03-07 16:44:03.746","C8:2F:80:DA:26:94",-60
"2018-03-07 16:44:03.753","F1:4E:55:EA:ED:A4",-59
"2018-03-07 16:44:03.753","F1:4E:55:EA:ED:A4",-59
"2018-03-07 16:44:03.754","C2:57:36:E6:71:6E",-62
"2018-03-07 16:44:03.757","C2:57:36:E6:71:6E",-62
"2018-03-07 16:44:03.759","F8:77:B8:B9:2D:74",-98
"2018-03-07 16:44:03.789","CB:3C:59:5F:87:FB",-58
"2018-03-07 16:44:03.792","CB:3C:59:5F:87:FB",-58
"2018-03-07 16:44:03.793","E5:3B:3A:53:DF:6C",-58
"2018-03-07 16:44:03.797","E5:3B:3A:53:DF:6C",-58
"2018-03-07 16:44:03.811","EC:8F:47:27:6C:DE",-61
"2018-03-07 16:44:03.812","EC:8F:47:27:6C:DE",-61
"2018-03-07 16:44:04.026","EC:8F:47:27:6C:DE",-59
"2018-03-07 16:44:04.026","EC:8F:47:27:6C:DE",-59
"2018-03-07 16:44:04.027","01:03:AD:B6:F5:B6",-54
"2018-03-07 16:44:04.057","D9:86:6F:AF:E8:90",-60
"2018-03-07 16:44:04.061","D9:86:6F:AF:E8:90",-60
"2018-03-07 16:44:04.065","F8:77:B8:B9:2D:74",-94
"2018-03-07 16:44:04.092","E9:0D:4A:6D:31:59",-58
"2018-03-07 16:44:04.092","E9:0D:4A:6D:31:59",-58
"2018-03-07 16:44:04.093","C1:96:24:5B:EB:97",-57
"2018-03-07 16:44:04.095","C1:96:24:5B:EB:97",-57
"2018-03-07 16:44:04.332","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:44:04.355","E8:FA:0D:3C:01:82",-58
"2018-03-07 16:44:04.357","FD:99:D9:69:5D:BC",-59
"2018-03-07 16:44:04.361","FD:99:D9:69:5D:BC",-59
"2018-03-07 16:44:04.367","DC:94:C8:A9:D0:B6",-58
"2018-03-07 16:44:04.368","DC:94:C8:A9:D0:B6",-58
"2018-03-07 16:44:04.371","F1:4E:55:EA:ED:A4",-60
"2018-03-07 16:44:04.373","F1:4E:55:EA:ED:A4",-60
"2018-03-07 16:44:04.375","C2:57:36:E6:71:6E",-58
"2018-03-07 16:44:04.377","C2:57:36:E6:71:6E",-58
"2018-03-07 16:44:04.380","68:64:4B:39:4B:0F",-101
"2018-03-07 16:44:04.390","CB:3C:59:5F:87:FB",-56
"2018-03-07 16:44:04.404","CB:3C:59:5F:87:FB",-56
